,train_start,train_end,test_start,test_end,model_type,classifier,parameter,train_size,test_size,auc-roc,p_at_1,a_at_1,r_at_1,f1_at_1,perc_pop_at_1,p_at_2,a_at_2,r_at_2,f1_at_2,perc_pop_at_2,p_at_5,a_at_5,r_at_5,f1_at_5,perc_pop_at_5,p_at_10,a_at_10,r_at_10,f1_at_10,perc_pop_at_10,p_at_20,a_at_20,r_at_20,f1_at_20,perc_pop_at_20,p_at_30,a_at_30,r_at_30,f1_at_30,perc_pop_at_30,p_at_50,a_at_50,r_at_50,f1_at_50,perc_pop_at_50
0,2007-01-01,2007-12-31,2009-01-01,2009-12-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",16933,18012,0.5846380137617251,0.13259668508287292,0.8973462136353542,0.013986013986013986,0.025303110173958882,0.010048856318010215,0.12465373961218837,0.8896846546746613,0.026223776223776224,0.043331728454501686,0.020042194092827006,0.12749445676274945,0.8674217188540972,0.06701631701631702,0.0878533231474408,0.0500777259604708,0.13706992230854606,0.832111925383078,0.14393939393939395,0.1404206935758954,0.10004441483455474,0.131834582292534,0.7574394847879191,0.2768065268065268,0.1786050009400263,0.20003331112591605,0.12657290895632864,0.6806573395514102,0.3986013986013986,0.19213483146067417,0.30002220741727736,0.11636686653342217,0.5210970464135021,0.6107226107226107,0.19548591680656596,0.5
1,2007-01-01,2007-12-31,2009-01-01,2009-12-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",16933,18012,0.6781899014502107,0.2430939226519337,0.8995669553630913,0.02564102564102564,0.04638903531892461,0.010048856318010215,0.23545706371191136,0.8941261381301354,0.049533799533799536,0.08184882041405875,0.020042194092827006,0.2328159645232816,0.8779702420608483,0.12237762237762238,0.16042780748663102,0.0500777259604708,0.21642619311875694,0.847990228736398,0.22727272727272727,0.22171688459351907,0.10004441483455474,0.18956425201221205,0.7805351987563847,0.398018648018648,0.25681519082534304,0.20003331112591605,0.16820873427091043,0.7056406839884521,0.5297202797202797,0.25533707865168537,0.30002220741727736,0.13724183877415055,0.5419720186542305,0.7202797202797203,0.23055400111919416,0.5
2,2007-01-01,2007-12-31,2009-01-01,2009-12-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",16933,18012,0.7237835188866116,0.2983425414364641,0.9006773262269598,0.03146853146853147,0.05693199789140749,0.010048856318010215,0.29362880886426596,0.8964579169442594,0.06177156177156177,0.10207029369282618,0.020042194092827006,0.2838137472283814,0.8830779480346436,0.14918414918414918,0.19556913674560733,0.0500777259604708,0.2586015538290788,0.8564290473017988,0.2715617715617716,0.26492325184764065,0.10004441483455474,0.21232306411323898,0.7896402398401066,0.4458041958041958,0.2876480541455161,0.20003331112591605,0.1857883049592894,0.7161892071952032,0.585081585081585,0.2820224719101123,0.30002220741727736,0.14945591827670443,0.5541860981567843,0.7843822843822844,0.251072561089349,0.5
3,2007-01-01,2007-12-31,2009-01-01,2009-12-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",16933,18012,0.724305119279346,0.3314917127071823,0.9013435487452809,0.03496503496503497,0.06325777543489722,0.010048856318010215,0.32132963988919666,0.8975682878081279,0.0675990675990676,0.11169956668271547,0.020042194092827006,0.2682926829268293,0.8815234288252276,0.14102564102564102,0.18487394957983194,0.0500777259604708,0.2524972253052164,0.8552076393515434,0.26515151515151514,0.25866969869243883,0.10004441483455474,0.21426588953649736,0.7904174994448145,0.44988344988344986,0.2902801278435796,0.20003331112591605,0.18634344929681718,0.7165223184543638,0.5868298368298368,0.2828651685393258,0.30002220741727736,0.1504552520541861,0.5551854319342661,0.7896270396270396,0.2527513523596344,0.5
4,2007-01-01,2007-12-31,2009-01-01,2009-12-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",16933,18012,0.7251084039099503,0.3259668508287293,0.9012325116588941,0.034382284382284384,0.06220347917764893,0.010048856318010215,0.3074792243767313,0.8970131023761937,0.06468531468531469,0.10688493018777082,0.020042194092827006,0.270509977827051,0.8817455029980014,0.14219114219114218,0.18640183346065697,0.0500777259604708,0.25471698113207547,0.8556517876970908,0.2674825174825175,0.26094371802160315,0.10004441483455474,0.21065778517901748,0.7889740173217855,0.4423076923076923,0.2853919909757473,0.20003331112591605,0.18763878608438195,0.7172995780590717,0.5909090909090909,0.2848314606741573,0.30002220741727736,0.15001110370863868,0.5547412835887187,0.7872960372960373,0.2520052229061742,0.5
5,2007-01-01,2007-12-31,2009-01-01,2009-12-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",16933,18012,0.7209007701920074,0.34806629834254144,0.9016766600044415,0.03671328671328671,0.06642066420664205,0.010048856318010215,0.3157894736842105,0.8973462136353542,0.06643356643356643,0.10977371208473759,0.020042194092827006,0.2749445676274945,0.8821896513435488,0.1445221445221445,0.18945760122230712,0.0500777259604708,0.24361820199778025,0.8534310459693538,0.25582750582750585,0.2495736213757817,0.10004441483455474,0.2109353316680544,0.7890850544081723,0.4428904428904429,0.28576800150404214,0.20003331112591605,0.18467801628423391,0.715522984676882,0.5815850815850816,0.28033707865168545,0.30002220741727736,0.14723517654896737,0.5519653564290473,0.7727272727272727,0.24734191382204815,0.5
6,2007-01-01,2007-12-31,2009-01-01,2009-12-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",16933,18012,0.701775207896342,0.23756906077348067,0.8994559182767045,0.02505827505827506,0.04533473906167634,0.010048856318010215,0.23822714681440443,0.8942371752165224,0.05011655011655012,0.08281174771304767,0.020042194092827006,0.23725055432372505,0.8784143904063957,0.1247086247086247,0.16348357524828114,0.0500777259604708,0.2225305216426193,0.8492116366866533,0.23368298368298368,0.22797043774872083,0.10004441483455474,0.20593949486538995,0.787086386853209,0.4324009324009324,0.2789998119947359,0.20003331112591605,0.17672094744633604,0.7107483899622474,0.5565268065268065,0.26825842696629215,0.30002220741727736,0.14556962025316456,0.5502998001332445,0.763986013986014,0.24454392837157246,0.5
7,2007-01-01,2007-12-31,2009-01-01,2009-12-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",16933,18012,0.7055191729805133,0.27071823204419887,0.9001221407950255,0.028554778554778556,0.05166051660516605,0.010048856318010215,0.2631578947368421,0.895236508994004,0.05536130536130536,0.09147809340394801,0.020042194092827006,0.23725055432372505,0.8784143904063957,0.1247086247086247,0.16348357524828114,0.0500777259604708,0.23085460599334073,0.8508771929824561,0.24242424242424243,0.236498010233087,0.10004441483455474,0.20788232028864834,0.787863646457917,0.4364801864801865,0.2816318856927994,0.20003331112591605,0.17857142857142858,0.7118587608261159,0.5623543123543123,0.27106741573033705,0.30002220741727736,0.14490339773484343,0.5496335776149234,0.7604895104895105,0.2434247341913822,0.5
8,2007-01-01,2007-12-31,2009-01-01,2009-12-31,KNN,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=-1, n_neighbors=25, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 15, 'weights': 'uniform'}",16933,18012,0.5905597480984078,0.1423785594639866,0.8810237619364868,0.049533799533799536,0.07349762213575442,0.03314457028647568,0.1423785594639866,0.8810237619364868,0.049533799533799536,0.07349762213575442,0.03314457028647568,0.15138816134101624,0.8308349988896291,0.1684149184149184,0.15944827586206897,0.10598489895625139,0.15138816134101624,0.8308349988896291,0.1684149184149184,0.15944827586206897,0.10598489895625139,0.13333333333333333,0.7215189873417721,0.34965034965034963,0.19305019305019303,0.2498334443704197,0.12040285164648637,0.5322562735953809,0.62004662004662,0.20164882024068986,0.4906173662003109,0.10522568702833547,0.2890295358649789,0.8613053613053613,0.18753965232838474,0.7798134576948701
9,2007-01-01,2007-12-31,2009-01-01,2009-12-31,KNN,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=-1, n_neighbors=25, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 15, 'weights': 'distance'}",16933,18012,0.5956352496300951,0.17679558011049723,0.8982345103264491,0.018648018648018648,0.03373748023194518,0.010048856318010215,0.1523545706371191,0.8907950255385298,0.03205128205128205,0.05296100144439094,0.020042194092827006,0.15188470066518847,0.869864534754608,0.07983682983682984,0.10466004583651642,0.0500777259604708,0.1526082130965594,0.8352209638019098,0.16025641025641027,0.1563388288800455,0.10004441483455474,0.14210380238689982,0.7615478569842328,0.29836829836829837,0.19251739048693367,0.20003331112591605,0.13249444855662473,0.6842105263157895,0.4172494172494173,0.20112359550561798,0.30002220741727736,0.12091938707528314,0.5256495669553631,0.6346153846153846,0.20313374370453274,0.5
