,train_start,train_end,test_start,test_end,model_type,classifier,parameter,train_size,test_size,auc-roc,p_at_1,a_at_1,r_at_1,f1_at_1,perc_pop_at_1,p_at_2,a_at_2,r_at_2,f1_at_2,perc_pop_at_2,p_at_5,a_at_5,r_at_5,f1_at_5,perc_pop_at_5,p_at_10,a_at_10,r_at_10,f1_at_10,perc_pop_at_10,p_at_20,a_at_20,r_at_20,f1_at_20,perc_pop_at_20,p_at_30,a_at_30,r_at_30,f1_at_30,perc_pop_at_30,p_at_50,a_at_50,r_at_50,f1_at_50,perc_pop_at_50
28,1/1/07,12/31/07,1/1/09,12/31/09,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 500, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",16933,18012,0.720335828,0.35359116,0.901787697,0.037296037,0.06747496,0.010048856,0.310249307,0.897124139,0.065268065,0.107847857,0.020042194,0.276053215,0.882300688,0.145104895,0.190221543,0.050077726,0.255826859,0.855873862,0.268648019,0.262080728,0.100044415,0.207327227,0.787641572,0.435314685,0.280879865,0.200033311,0.181902295,0.713857428,0.572843823,0.276123596,0.300022207,0.149344881,0.554075061,0.783799534,0.250886029,0.5
29,1/1/07,12/31/07,1/1/09,12/31/09,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 500, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",16933,18012,0.721731197,0.364640884,0.902009771,0.038461538,0.069583553,0.010048856,0.310249307,0.897124139,0.065268065,0.107847857,0.020042194,0.276053215,0.882300688,0.145104895,0.190221543,0.050077726,0.253607103,0.855429714,0.266317016,0.259806708,0.100044415,0.209270053,0.788418832,0.439393939,0.283511938,0.200033311,0.181902295,0.713857428,0.572843823,0.276123596,0.300022207,0.149455918,0.554186098,0.784382284,0.251072561,0.5
30,1/1/07,12/31/07,1/1/09,12/31/09,AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",16933,18012,0.553362445,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906
31,1/1/07,12/31/07,1/1/09,12/31/09,AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 10}",16933,18012,0.618736665,0.186915888,0.897290695,0.023310023,0.041450777,0.011880968,0.157192575,0.839107262,0.157925408,0.15755814,0.095713968,0.157192575,0.839107262,0.157925408,0.15755814,0.095713968,0.162147505,0.835554075,0.174242424,0.167977528,0.102376194,0.118392639,0.453419942,0.734848485,0.203929813,0.591328004,0.118392639,0.453419942,0.734848485,0.203929813,0.591328004,0.118392639,0.453419942,0.734848485,0.203929813,0.591328004
32,1/1/07,12/31/07,1/1/09,12/31/09,AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 100}",16933,18012,0.665509945,0.23245614,0.897956918,0.030885781,0.054526749,0.012658228,0.244274809,0.893570953,0.055944056,0.091038407,0.021818787,0.222811671,0.869920053,0.146853147,0.177028451,0.062791472,0.199002217,0.844437042,0.209207459,0.203977273,0.100155452,0.180815877,0.776149234,0.382284382,0.245508982,0.201421275,0.160478401,0.693537642,0.523892774,0.245695545,0.311014879,0.134677151,0.53847435,0.708624709,0.226337832,0.501276926
33,1/1/07,12/31/07,1/1/09,12/31/09,AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1000}",16933,18012,0.69203611,0.348066298,0.90167666,0.036713287,0.066420664,0.010048856,0.32320442,0.897623806,0.068181818,0.112608277,0.020097713,0.281009879,0.882578281,0.149184149,0.194899124,0.050577393,0.237804878,0.852209638,0.25,0.24375,0.100155452,0.195784803,0.782922496,0.411421911,0.265313792,0.200199867,0.172547571,0.707916944,0.544289044,0.262028335,0.300521874,0.140128803,0.544858983,0.735431235,0.235403843,0.5
34,1/1/07,12/31/07,1/1/09,12/31/09,AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 10000}",16933,18012,0.694681607,0.348066298,0.90167666,0.036713287,0.066420664,0.010048856,0.337950139,0.89823451,0.071095571,0.11747713,0.020042194,0.298226164,0.88452143,0.156759907,0.205500382,0.050077726,0.250277469,0.854763491,0.262820513,0.256395679,0.100044415,0.206772134,0.787419498,0.434149184,0.280127844,0.200033311,0.175980755,0.710304242,0.554195804,0.267134831,0.300022207,0.1410171,0.54574728,0.74009324,0.236896101,0.5
35,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 2}",16933,18012,0.553362445,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906
36,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 5}",16933,18012,0.553362445,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906
37,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 10}",16933,18012,0.553362445,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906,0.106934178,0.284754608,0.885198135,0.19081716,0.788640906
38,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",16933,18012,0.627622038,0.219858156,0.89595825,0.036130536,0.062062062,0.015656229,0.236074271,0.89368199,0.051864802,0.085045389,0.020930491,0.207465278,0.867310682,0.139277389,0.166666667,0.063957362,0.204321278,0.834832334,0.253496503,0.22626788,0.118198978,0.162399077,0.742227404,0.41025641,0.232688812,0.240672885,0.113829426,0.399955585,0.780885781,0.198695136,0.65356429,0.113829426,0.399955585,0.780885781,0.198695136,0.65356429
39,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",16933,18012,0.623704742,0.209205021,0.897013102,0.029137529,0.051150895,0.013268932,0.212707182,0.893182323,0.044871795,0.074109721,0.020097713,0.2,0.866588941,0.133449883,0.160083887,0.063568732,0.200376294,0.833999556,0.248251748,0.2217595,0.118032423,0.160627741,0.741450144,0.405594406,0.230120681,0.240561848,0.11325057,0.396235843,0.781468531,0.197831379,0.65739507,0.11325057,0.396235843,0.781468531,0.197831379,0.65739507
40,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10}",16933,18012,0.635165128,0.208333333,0.898512103,0.023310023,0.041928721,0.01065956,0.224324324,0.893404397,0.048368298,0.07957814,0.020541861,0.206978588,0.863701976,0.152097902,0.175344306,0.070008883,0.204281891,0.831112592,0.266899767,0.231430015,0.124472574,0.163043478,0.742949145,0.410839161,0.233443709,0.240062181,0.114714262,0.394181657,0.797785548,0.200586081,0.662558294,0.114714262,0.394181657,0.797785548,0.200586081,0.662558294
41,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 2}",16933,18012,0.588892994,0.189973615,0.878636465,0.083916084,0.116410671,0.042083056,0.189973615,0.878636465,0.083916084,0.116410671,0.042083056,0.207034373,0.864035088,0.150932401,0.174587125,0.069453698,0.175106301,0.811403509,0.263986014,0.210550779,0.143626471,0.155120829,0.738341106,0.392773893,0.222405544,0.24122807,0.122959184,0.576504553,0.561771562,0.201758058,0.435265379,0.112643906,0.471352432,0.661421911,0.192503392,0.559404841
42,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 5}",16933,18012,0.59740435,0.197730956,0.884021763,0.071095571,0.104586369,0.034254941,0.197730956,0.884021763,0.071095571,0.104586369,0.034254941,0.208154506,0.874528092,0.113053613,0.14652568,0.051743282,0.173831776,0.807850322,0.270979021,0.211796857,0.148512103,0.154503616,0.729680213,0.410839161,0.224558051,0.253331113,0.123453736,0.566733289,0.581585082,0.203673469,0.448811903,0.113410036,0.46074839,0.683566434,0.194543494,0.574228292
43,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10}",16933,18012,0.60608807,0.203966006,0.893126804,0.041958042,0.06959884,0.019598046,0.207943925,0.890850544,0.051864802,0.083022388,0.023761936,0.227973568,0.87730402,0.120629371,0.15777439,0.050410837,0.175694939,0.803686431,0.287296037,0.218045113,0.155785032,0.154171067,0.722906951,0.425407925,0.226321501,0.262880302,0.123909884,0.559960027,0.596153846,0.205174489,0.458361093,0.114177335,0.452975794,0.701631702,0.196395074,0.585443038
44,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 2}",16933,18012,0.534328858,0.160062565,0.832334,0.178904429,0.168959824,0.106484566,0.160062565,0.832334,0.178904429,0.168959824,0.106484566,0.160062565,0.832334,0.178904429,0.168959824,0.106484566,0.160062565,0.832334,0.178904429,0.168959824,0.106484566,0.09526982,0.09526982,1,0.173965937,1,0.09526982,0.09526982,1,0.173965937,1,0.09526982,0.09526982,1,0.173965937,1
45,1/1/07,12/31/07,1/1/09,12/31/09,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 5}",16933,18012,0.543510399,0.167020524,0.852487231,0.137529138,0.150846916,0.078447702,0.167020524,0.852487231,0.137529138,0.150846916,0.078447702,0.167020524,0.852487231,0.137529138,0.150846916,0.078447702,0.167645489,0.835609594,0.182983683,0.174979103,0.103986231,0.123757455,0.736620031,0.29020979,0.173519164,0.223406618,0.09526982,0.09526982,1,0.173965937,1,0.09526982,0.09526982,1,0.173965937,1
