,train_start,train_end,test_start,test_end,model_type,classifier,parameter,train_size,test_size,auc-roc,p_at_1,a_at_1,r_at_1,f1_at_1,perc_pop_at_1,p_at_2,a_at_2,r_at_2,f1_at_2,perc_pop_at_2,p_at_5,a_at_5,r_at_5,f1_at_5,perc_pop_at_5,p_at_10,a_at_10,r_at_10,f1_at_10,perc_pop_at_10,p_at_20,a_at_20,r_at_20,f1_at_20,perc_pop_at_20,p_at_30,a_at_30,r_at_30,f1_at_30,perc_pop_at_30,p_at_50,a_at_50,r_at_50,f1_at_50,perc_pop_at_50
0,2007-01-01,2007-12-31,2009-01-01,2009-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1, 'n_jobs': -1}",16933,18012,0.6034202588648466,0.19216182048040456,0.8776926493448812,0.08857808857808858,0.12126047068209014,0.04391516766600045,0.19216182048040456,0.8776926493448812,0.08857808857808858,0.12126047068209014,0.04391516766600045,0.20108695652173914,0.8558738618698646,0.17249417249417248,0.18569636135508155,0.08172329558072396,0.1949064449064449,0.8395514101709971,0.21853146853146854,0.20604395604395603,0.10681767710415278,0.14638823780098018,0.7204641350210971,0.40034965034965037,0.21438601965985332,0.26054852320675104,0.1188467698878804,0.5083833000222074,0.6486013986013986,0.20088439671509786,0.5199311570064401,0.1188467698878804,0.5083833000222074,0.6486013986013986,0.20088439671509786,0.5199311570064401
1,2007-01-01,2007-12-31,2009-01-01,2009-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1}",16933,18012,0.6803396524723844,0.20441988950276244,0.8987896957583833,0.02156177156177156,0.039008961518186606,0.010048856318010215,0.17174515235457063,0.8915722851432378,0.03613053613053613,0.05970149253731343,0.020042194092827006,0.18232044198895028,0.8728070175438597,0.09615384615384616,0.1259061426936284,0.05024428159005108,0.19800332778702162,0.8442704863424384,0.20804195804195805,0.20289855072463767,0.10009993337774817,0.1905286343612335,0.7799244947812569,0.40326340326340326,0.25878833208676144,0.20164334887852542,0.16962634110247873,0.7064179435931601,0.5343822843822844,0.2575119348497613,0.30013324450366424,0.134094447327452,0.513268931823229,0.752913752913753,0.2276451413972337,0.5349211636686654
2,2007-01-01,2007-12-31,2009-01-01,2009-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",16933,18012,0.7208531552925883,0.2596685082872928,0.8999000666222519,0.027389277389277388,0.049551924090669476,0.010048856318010215,0.2880886426592798,0.8962358427714857,0.06060606060606061,0.10014443909484835,0.020042194092827006,0.2838137472283814,0.8830779480346436,0.14918414918414918,0.19556913674560733,0.0500777259604708,0.2513873473917869,0.8549855651787697,0.263986013986014,0.2575326890278568,0.10004441483455474,0.21371079655842354,0.7901954252720409,0.44871794871794873,0.28952810678699004,0.20003331112591605,0.1815321983715766,0.7136353542083056,0.5716783216783217,0.275561797752809,0.30002220741727736,0.14745725072174107,0.552187430601821,0.7738927738927739,0.2477149785487782,0.5
3,2007-01-01,2007-12-31,2009-01-01,2009-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1}",16933,18012,0.7252515883314852,0.3812154696132597,0.9023428825227626,0.04020979020979021,0.07274644175013179,0.010048856318010215,0.3296398891966759,0.8979013990672885,0.06934731934731934,0.11458834857968221,0.020042194092827006,0.31042128603104213,0.8857428381079281,0.16317016317016317,0.21390374331550802,0.0500777259604708,0.26526082130965595,0.857761492338441,0.27855477855477856,0.27174530983513356,0.10004441483455474,0.21454343602553427,0.7905285365312015,0.45046620046620045,0.29065613837187443,0.20003331112591605,0.18486306439674316,0.715634021763269,0.5821678321678322,0.28061797752808987,0.30002220741727736,0.14823451032644902,0.5529646902065289,0.777972027972028,0.2490207050923335,0.5
4,2007-01-01,2007-12-31,2009-01-01,2009-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",16933,18012,0.7251564658136822,0.36464088397790057,0.902009771263602,0.038461538461538464,0.06958355297838692,0.010048856318010215,0.3047091412742382,0.8969020652898068,0.0641025641025641,0.10592200288878188,0.020042194092827006,0.3026607538802661,0.8849655785032201,0.1590909090909091,0.2085561497326203,0.0500777259604708,0.2641509433962264,0.8575394181656674,0.2773892773892774,0.27060830017055143,0.10004441483455474,0.21565362198168192,0.7909726848767489,0.4527972027972028,0.2921601804850536,0.20003331112591605,0.18541820873427092,0.7159671330224295,0.583916083916084,0.28146067415730336,0.30002220741727736,0.14767932489451477,0.5524095047745947,0.7750582750582751,0.24808804327550832,0.5
5,2007-01-01,2007-12-31,2009-01-01,2009-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1, 'n_jobs': -1}",16933,18012,0.5969704693931498,0.1881720430107527,0.8982900288696425,0.020396270396270396,0.03680336487907466,0.010326449033977348,0.1509433962264151,0.8903508771929824,0.03263403263403263,0.05366554863440344,0.02059737952476127,0.14383561643835616,0.8643126804352653,0.08566433566433566,0.10737764791818846,0.05673995114368199,0.1225410349580253,0.5702309571396846,0.5699300699300699,0.20171186965040733,0.44309349322673774,0.1225410349580253,0.5702309571396846,0.5699300699300699,0.20171186965040733,0.44309349322673774,0.1225410349580253,0.5702309571396846,0.5699300699300699,0.20171186965040733,0.44309349322673774,0.11723938781403408,0.46319120586275814,0.7097902097902098,0.20123915737298637,0.576782145236509
6,2007-01-01,2007-12-31,2009-01-01,2009-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1}",16933,18012,0.6753175590160126,0.23756906077348067,0.8994559182767045,0.02505827505827506,0.04533473906167634,0.010048856318010215,0.19113573407202217,0.8923495447479458,0.04020979020979021,0.06644198363023592,0.020042194092827006,0.19800884955752213,0.8744170552964691,0.10431235431235432,0.13664122137404583,0.05018876304685765,0.19800332778702162,0.8442704863424384,0.20804195804195805,0.20289855072463767,0.10009993337774817,0.1701359977796281,0.7727626027093049,0.3572261072261072,0.23049445384470765,0.20003331112591605,0.15907844212835984,0.6977015323117921,0.506993006993007,0.24217118997912315,0.3036309127248501,0.13790806129247168,0.5426382411725517,0.7237762237762237,0.23167319529938443,0.5
7,2007-01-01,2007-12-31,2009-01-01,2009-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",16933,18012,0.7176539633047365,0.292817679558011,0.9005662891405729,0.030885780885780884,0.055877701634159206,0.010048856318010215,0.3157894736842105,0.8973462136353542,0.06643356643356643,0.10977371208473759,0.020042194092827006,0.29711751662971175,0.8844103930712858,0.1561771561771562,0.20473644003055766,0.0500777259604708,0.25527192008879024,0.8557628247834776,0.2680652680652681,0.2615122228538943,0.10004441483455474,0.20815986677768525,0.7879746835443038,0.4370629370629371,0.2820078962210942,0.20003331112591605,0.1815321983715766,0.7136353542083056,0.5716783216783217,0.275561797752809,0.30002220741727736,0.14579169442593826,0.5505218743060182,0.7651515151515151,0.24491699309830253,0.5
8,2007-01-01,2007-12-31,2009-01-01,2009-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",16933,18012,0.7249903947713225,0.35911602209944754,0.9018987341772152,0.03787878787878788,0.06852925672113863,0.010048856318010215,0.3268698060941828,0.8977903619809017,0.06876456876456877,0.11362542128069332,0.020042194092827006,0.2982261640798226,0.8845214301576727,0.15675990675990675,0.2055003819709702,0.0500777259604708,0.26914539400665927,0.858538751943149,0.28263403263403264,0.2757248436611711,0.10004441483455474,0.21815154038301415,0.7919720186542305,0.458041958041958,0.2955442752397067,0.20003331112591605,0.18541820873427092,0.7159671330224295,0.583916083916084,0.28146067415730336,0.30002220741727736,0.14745725072174107,0.552187430601821,0.7738927738927739,0.2477149785487782,0.5
9,2007-01-01,2007-12-31,2009-01-01,2009-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=500, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",16933,18012,0.7251495283067448,0.3701657458563536,0.9021208083499889,0.03904428904428905,0.07063784923563522,0.010048856318010215,0.31301939058171746,0.8972351765489673,0.06585081585081586,0.10881078478574867,0.020042194092827006,0.30376940133037694,0.8850766155896069,0.15967365967365968,0.20932009167303284,0.0500777259604708,0.2647058823529412,0.8576504552520542,0.27797202797202797,0.2711768050028425,0.10004441483455474,0.21620871495975577,0.7911947590495225,0.45396270396270394,0.2929122015416432,0.20003331112591605,0.1857883049592894,0.7161892071952032,0.585081585081585,0.2820224719101123,0.30002220741727736,0.14745725072174107,0.552187430601821,0.7738927738927739,0.2477149785487782,0.5
